411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
Jack Shit|||1) A term most commonly used for when people describe that they don't know, or have not done anything. 2) Probably the name of some guy somewhere, who i'd -really- like to meet.|||Bob: "Bill, what do you know about egg products?" Bill: "Heh, Jack shit, Bob."|||332,161
Jack Shit|||nothing|||i ant doin jackshit dude|||230,71
Jack Shit|||A term used to describe a lack of anything.|||I ain't got jack shit to do. You don't have jack shit. I don't owe you jack shit!|||215,83
Jack Shit|||nothing,ziltch,zero,empty,contains absolutely nothing.|||Asked if he had won any money on lotto, sam replied,"nah got jack shit" There was jack shit left in the fridge.|||80,26
Jack Shit|||A common word used in place of nothing.|||dude he ain't nothing but jackshit.|||53,21
buck fifty|||a wound that needs to be closed by approx. 150 stitches|||he was talking trash and caught a buck fifty on his face|||255,47
buck fifty|||a code used by bloods to explain a slash in the face that goes from ear to ear.|||niggas who wanna fuck wit me can get a buck fifty EARLY!!|||244,89
buck fifty|||1. A long slash like scar or wound left on a victims face after being attacked with a box cutter or razor. see also: ox|||"When that motherfucka stepped to me I pulled out my ox and gave his bitch-ass a buck fifty!"|||163,74
buck fifty|||a big slash on someone's face; It does not mean at least 150 stitches, but the expression comes from that ideal.|||Thunn got a buck-fifty after one week on Riker's.|||18,7
buck fifty|||To get sliced half way down your face.|||She got a buck fifty for snitching to the cops.|||5,1
buck fifty|||A deep-tissue prison stabbing that requires at least 150 stitches to close.|||I told you, man. You don’t mess with a lifer. That guard barely survived after Deebo put a buck-fifty on his ass.|||6,8
buck fifty|||cap with a watch piece in the middle|||1: look at that nigga over there man2: -rockin that buck fifty1: yeah2: -lets pay that nigga a visit joe1: fosho|||12,39
make waves|||to cause a disturbance, or to create a situation where chaos or controversy will surface|||"let's try to keep this matter out of the public eye....now's not the time to make waves if we want this brisk business we've been having to continue!"|||92,13
make waves|||to cause a disturbance, to cause trouble|||Don't make waves if you want to get through the difficulties.|||5,1
real soon now|||A vague measurement of time, typically applied to delivery of a software project. It is used sarcastically, to indicate that the product has missed one or several promised delivery dates, and rather than embarrassing themselves by announcing and missing another deadline, the developer is simply saying it will be ready "real soon now." When someone says a product is due out "real soon now" chances are they really don't expect it any time soon. Also abbreviated as RSN.|||First they told us that the product would be done end of first quarter, then they changed it to late second quarter, and since we're well into the fourth quarter, we can expect to see it real soon now.|||38,6
root for|||informalsupport or hope for the success of (a person or group entering a contest or undertaking a challenge)."the whole of this club is rooting for him"|||"the whole of this club should root for him"|||10,0
punt|||(MIT slang) (1) To skip class (2) To avoid doing work. Ant: tool.||||||234,118
punt|||To be kicked.|||Dag yo!|||178,90
punt|||To kick an object as far and hard as possible|||you punted the ball over the fence bell-end!|||126,64
punt|||To have a bet.|||John: I have a feeling QPR will beat Man U today.Alex: At 14/1, it's worth a punt!|||48,10
punt|||To 'have a punt' means to bet prospectively on something that probably won't win.|||"What so you think Shergar is coming in at Cheltenham?""Not really, but I'll have punt on that"or"That stuck up bitch over there only sleeps with guys who have at least 10 grand in their pocket and a diamond bed to sleep on""Fuck mate, have a punt, if it don't work out, nothing lost."|||57,35
punt|||Flat bottomed, small, open boat that is powered by a person pushing along with a long pole. Similar to a Venetian gondola. Used in shallow waters (unless you have a really long pole.)|||The waters around Cambridge University are often full of silly punts.|||32,26
punt|||to buy time, delay This is likely in reference to football (American) where a punt after possession is used to keep the opposing team from scoring for as long as possible.|||Person A: Why did you turn them down?Person B: I was punting! They were trying to force me into a bad deal.|||23,19
hushzone|||a place (usually in the countryside) which is completely free from man made noise|||Oh fantastic - we've entered a hushzone - I can't hear the road anymore, just the wonderful bird songWhy is it that whenever there is a hushzone, people feel the need to disturb it by mowing their lawn, trimming their hedge, or chainsawing a tree?|||0,2
apron|||apron - a sagging, hanging flap of gut often seen in older ladies who have long since lost the weight of their youthful pregnancies, but also their elasticity. The result is a flap of flesh, sometimes slightly hanging over their upper pubic region/ gunt  Often a haven of foul body odor.|||" During her weekly shower, aunt Ruth lifted her apron to wash, and the smell peeled paint off the wall"|||39,21
apron|||A green lap-cloth that Mormons don during the Temple Ceremony. It should be representative of the apron Adam and Eve put on themselves after they disobeyed God. It is green. Even though God told them to take off their aprons, and He gave them clothing made out of animal skins, Mormons keep "The Apron of Disobedience" on when they go through the Veil into the Celestial Kingdom. A constant reminder through all the eternities, of their primal disobedience against God's word, their fall from grace, and their shame over their own nakedness.|||Brethren and sisters, put on your aprons.We are instructed to clothe you in the Robes of the Holy Priesthood. Place the robe on your left shoulder. Place the cap on your head with the bow over the right ear, replace the apron, tie the girdle with the bow on the right side, remove the slippers from your feet, and put them in again as part of the temple clothing. You may now proceed to clothe.|||20,11
apron|||The overlapping gut on a morbidly obese person. To be a true apron it must cover no less than 40% of the genitals. The lower the apron, the greater the obesity. Apronage|||Did you see the apron on that enormo? It was a real knee-banger!|||15,7
apron|||The paved portion of a racetrack on the extreme inside. Analogous to a highway shoulder, the apron often flattens out considerably -- a marked transition from the banking of the actual racing grooves. Daring or desperate drivers sometimes use the apron to pass, or to compensate for a tight condition in their racecars and get them to turn. However, the abrupt transition of the apron can also snap a car loose and force a spin.|||Dale Earnhardt, Jr., has spun coming out of turn four. A tire might have gone down, or else he went so low onto the apron, he snapped loose.|||6,5
apron|||like a superman, but instead of throwing the sheet on the girl's back, you throw it on her chest|||i came all over her chest, threw the sheet on her and gave her an apron|||7,7
apron|||A woman; a wife; a bartender|||Hey apron ! Bring me a shot of scotch and a cold beer chaser. I had a hard day at work today !!!|||5,6
Over the Shoulder Boulder Holder|||A term for a rather large bra. The boobs are represented as the boulder and the over the shoulder holder represents the bra itself.|||I was checkin out this chick at the mall. O man she was wearing this tank top and you could see her over the shoulder boulder holder. O man she had huge knockers. I wanted to jizz all over her face.|||424,98
Over the Shoulder Boulder Holder|||Bra that holds rather large jugs.|||Damn Darryl, she definitely sports an over the shoulder boulder holder|||213,71
Over the Shoulder Boulder Holder|||What my mom used to call a bra back when she was in high school, so like during the seventies.  Often used when the bra is suppourting rather extreneous boobs.|||Did you see that over the shoulder boulder holder that brod was wearing, she had some mean big boobs.|||124,66
Over the Shoulder Boulder Holder|||a place to hold them big hooters|||When She Got Older.her mother told her...the boys are gonna hold herif she doesn't wear that over the shoulder boulder holder...|||56,35
Over the Shoulder Boulder Holder|||A bra. A term used by adolescent males.|||"Hee! She's wearing an over the shoulder boulder-holder!"|||24,5
Over the Shoulder Boulder Holder|||A bra supporting a very large pair of breasts|||That whale over there needs to put on an over-the-shoulder-boulder-holder to stabilize those breasts that constantly hit her in the face while she runs.|||18,3
Over the Shoulder Boulder Holder|||a bra.....|||look at those melons in that over the shoulder boulder holder.|||62,49
nut up|||suck it up, just do it, who cares|||Dan, Jay and Jeff came out of the corsey and saw some hot girls. Dan and Jay said "hi!!!111oneone" and Jeff said "nut-up!" The girls drove by and flipped us off.|||219,130
nut up|||hybrid cross between "grow a pair of nuts" and "man up"|||Guy 1: "Oh man, I totally wanna bang that chick over there."Guy 2: "So nut up and do it already!"|||96,52
nut up|||(v.) To gird ones loins. Nutting up entails using one's proverbial balls or "nuts". Mainly used on the US west coast, it's the sister (brother?) term to cowboy up.|||I better nut up or I'm gonna get my ass kicked in this fight.|||108,93
nut up|||Verb phrase:  To involve oneself in a physical altercation, to lose one's cool, or to fly off the handle.  A common fixture of urban or "gangsta" vernacular.  Recently popularized by a homophobic, black-clad drug-dealing NPC/pedestrian in the controversial PS2 game "Grand Theft Auto:  San Andreas."|||"Yo, I'm fidd'nduh nut up in a minute!!!"|||119,107
nut up|||n. - an unfavorable or adverse situation|||My teacher gave us detention - yo, that's the nut-up!|||7,12
nut up|||To suddenly go crazy with no apparent provocation. Especially true with emotional issues that have not been previously resolved but avoided.|||"I was talking about waiting another year to get married, and she began to nut up on me."|||58,91
nut up|||To go crazy or stupid. To be extreamly fearful.|||Don't nut up on me now.|||19,62
Doneski|||The act completing a specific task, the end of any action or noun, in either a highly negative or highly positive manner.|||Pos - Dude, school's finnally out. We're Doneski! Neg - 44 to 0 fourth quarter? Dude, our team's doneski.|||79,29
Doneski|||To be under the influence of alcohol; drunk|||"No more beer, I'm doneski."|||60,33
Doneski|||Main Entry: ness Pronunciation: duh'nes'skEFunction: noun, verb, adjectiveEtymology: Southern Dialect, from the addition of the suffix -ski to the word "done."  1. to be brought to a finish or end, usually in rapid secession.2. the state or aura of being done.|||1. Not even 9 minutes had passed with her, and Will was totally doneski. 2. After drinking a case of beer, Colin was doneski for the night.|||27,15
Doneski|||to finish an event or express completion|||when jack ne hoff finished cranking it, he yelled "Doneskis!"|||7,4
Doneski|||Similar to but not exactly like Donski. Doneski refers to when something or someone or many someones are done with/finished/over|||My Grandmother is Doneskis. After he broke the tackle, Toomer was Doneskis. I ate so much, I was Doneskis. After the Grand Slam, the mets had a huge lead and the Phillies were doneskis.    If I don't pass this test I am doneski. Once Clemens walked into that courtroom, he was doneski.|||9,7
Doneski|||being burnt out;done|||You wake up after a night of partying and proclaim you're doneski|||13,11
biotch|||1. (noun) a woman of unsavory character traits pertaining to negative or even beligerant attitude (ie. a pain in the ass or a moody bitch) 2. (noun) a man who's abilities/character/mindset/emotional responses is atypical of that which is generally associated with being a man (ie. acting like a girl, wimp or homosexual) 3. (noun) a non-offensive colloquialism meant to reference to a girl or a woman with whom the speaker is associated in some way Alternate spellings:beyatchbiyatchbeyotchbiyotch Synonyms:biznatchbleyatchbitchpussywimpbooshorty|||Yo dawg, that girl aint nothin but a biotch.Yo dawg, why you acting like such a biotch?That's my biotch.|||791,190
biotch|||n. slang for bitch|||1: hey sup my homie i be playin wit dat gurl ova therre2: wich one u be wit?1: the fucking fat biotch.2: more cushin for the pushin|||397,198
biotch|||Slang for bitch, used where bitch might be a little too intense, somewhat less offensive and used among friends. An exclamation of pain. Adj.|||It's on like Donkey Kong, Biotch!!! Man, that hurt like a biotch! What's up biotch|||251,106
biotch|||bitch as pronounced by rapper Too Short, the originator.|||eastside biotch!|||167,106
biotch|||Slang word for bitch. Makes little kids think they are cool when they say it.|||Yo, wus sup biotch.|||62,38
biotch|||Bi-otch (p)An alternate way of spelling 'bitch'.An excited, friendly, joking way of saying 'bitch'|||"I love you, bi-otch!"|||28,8
biotch|||Dumb Hoes that think you slept with their boy-friend.|||Erin is such a biotch we should kick her face inher and her friends stop acting like such biotches.|||26,20
Hurt|||a person, object, place, etc. that is most likely ugly or extremely unattractive or in the case of an object or place is dilapidated (ie. lacking funds to improve)|||Your school is hurt!That guy is hurt.|||806,288
Hurt|||Physical or emotional damage.|||I am hoping I can find where to leave my hurt behind.|||397,241
Hurt|||When someone is real fucked up. Either drunk, high, or on another drug, but they got no sense of what there doin.|||Kid 1 "Yo shes 'hurt' heres your chance man"Kid 2 "No man i dont roll like that"Kid 1 "Alright.. shes mine then"|||453,352
Hurt|||to be undesireable, unnatractive or not cool.|||"wow that dude is hurt for wearing a fubuhoody, who wears that anymore." my friend saw this guy with some run over dunks and he screamed "Damn, your shoes are HURT!!!!"|||192,118
Hurt|||A song first recorded by Nine Inch Nails in 1994, then again by Johnny Cash in 2003.|||I hurt myself todayto see if i still feel I focus on the painThe only thing that’s realThe needle tears a holeThe old familiar stingTry to kill it all awayBut I remember everythingWhat have I become? My sweetest friendEveryone I knowGoes away in the endYou could have it allMy empire of dirtI will let you downI will make you hurtI wear my crown of s**tOn my liar’s chairFull of broken thoughtsI cannot repairBeneath the stain of timeThe feeling disappearsYou are someone elseI am still right hereWhat have I become? My sweetest friendEveryone I knowGoes away in the endYou could have it allMy empire of dirtI will let you downI will make you hurtIf I could start againA million miles awayI would keep myselfI would find a way|||270,221
Hurt|||Someone or thing that is ugly, unattractive, not the eye candy|||An unattractive kid walks by Jessica: That kid is hurt!|||86,75
Hurt|||1.when ones speaks up, hoping to sound intelligent or funny, and ends up looking like an ass thanks to a clever response. 2. to be simply turned down. 3. humiliation|||1.bae: I'm dressed up because I'm going to see me boyfriend.nae: You dressed up???surrounding friends: Huuuuuurrrt!2.me: (notices friend has extra pencils) Can I borrow a penicl?friend: No.me: Hurt.3.boy: you be flexing bruh. kelly aint call you.boy2: shut up. dats why you don't got a date to prom.surrounding friends: huuuuuurt.|||11,8
daffy|||Crazy. Madly deranged and completely nuts. Foolish; stupid or mentally imbalanced.   Common british slang for daft.|||Someone should tell the building super that the daffy french woman has locked the fire escapes with padlocks again.|||147,59
daffy|||the state of being mel gibson|||mel gibson your DAFFY!|||82,99
daffy|||The act of getting absolutely and completely plastered out of your mind. D-drunk A-as F-fucking F-fuck Y-yo. Daffy.|||Last weekend my friends and I got daffy at their apartment.|||9,36
daffy|||Absolutely and completely nuts.  Crazy.  Mentally ruined or imbalanced.  Coined by South Park in 2004,|||Whoah, that dude has lost it, that fucker’s completely daffy man!|||54,87
daffy|||A skiing trip in which, the skier while in air, folds one leg back, and kicks the other forward, and then wise versa.|||"dude, I pulled a smooth daffy off that jump"|||22,84
daffy|||often interchanged with the word krunk; to explain something enjoyable or someone cool.|||That party was so daffy!Mary is the daffiest person I know!|||6,100
k|||Online: 1. A term of acknowledgement; esp. without particular interest.|||Let's go rent some pornos.k.|||2436,615
k|||The 11th letter of the alphabet.Fourth letter of the F bomb.Prefix for kilo which equals 1000People too lazy to spell "OK" use this letter instead.A strikeout in baseball.-.- in morse code.Symbol for potassium in the periodic table of the elements.|||If you see K, tell her I want some.|||1506,667
k|||1. A short version of "ok" (used mostly online) 2. Slang name for an "AK-47" 3. A letter of the alphabet|||1 "let's go to the park, k? 2. "Pull that K out homie" 3. the letter "K"|||966,565
k|||Stands for the number 1000.  Most often used to refer to a monetary figure.|||1K = $1,00030K = $30,000 They're offering a 40K salary for the job.|||754,373
k|||1: the response a girl uses when she is pissed off at you, if you dont tell her what she wants to hear, or if you are just straight up annoying2: the shortened version of "okay"3: the letter people use when they are to lazy to say okay|||boy: "you are a b*tch"girl: "k"guy 1: "lets go get some food"guy 2: "k"friend 1: "ill talk to you later"friend 2: "k"|||557,208
k|||The ultimate insult. If someone texts you this, they're pretty angry or they just don't like you.|||Text Message -Alex: You still coming tonight?Jess: Sorry I'm going to the cinema with Brad nowAlex: k.|||345,86
k|||ketamine- 2-(2-Chlorophenyl)-2-(methylamino)- cyclohexanone. powered god|||its a thin line between genus and insanity and I think I just snorted it.|||510,305
Power Nap|||1. The act of getting what is essentially getting a nights sleep in a fraction of the time. 2. An afternoon nap to keep you up later that night.|||"Whew, had to power nap last night. Exams = pwning me." "Hey, I gotta power nap for a bit so I can mack on some bitches. Ill see ya in a few." "I had to power nap last night when Jen got done with me, especially after she brought those ponies in."|||261,53
Power Nap|||A nap that is at least 15 minutes long, but not greater than 1 hour.(Unless, you tell your friends that you are going to take a powernap at 2:00 am and end up waking back up again at 7:00 the next morning)|||Hey Powernap Patterson, did you have a nice nap?|||98,17
Power Nap|||this is where you nap for a short ammount of time and afterwards you will be re-energized|||Joel is off for a power nap because he is tired.|||59,27
Power Nap|||An revitalizing, re-energizing, refreshing short, but powerful sleep, usually mid-day, which is especially good for those times when one still has lots of work to do, is very tired, and has only 20 minutes in which to get back their productive power.|||Jeeez, I've got two term papers due by 6pm, but I'm so beat... I need a power-nap.|||35,14
Power Nap|||The act of sleeping on someone who is weaker than you,often as a gesture of disrespect or perhaps to demonstrateone's dominance.|||The small man was beginning to get on my nerves, so I took a power nap. Now he knows I'm the real boss.|||75,61
Power Nap|||Said by people wanting to sound more important than the rest of us mere mortals, where we have a quick kip, or grab 40 winks, or have an afternoon snooze these uber humans grab power naps.|||Dick: I had a power nap and now i have powerJoe: You had a quick snooze you fucking moron, don't be a dick Dick|||33,20
Power Nap|||A code word said for Masturbation in a situation where actually saying Masturbation would be inappropriate or dirty. As in if someone knocks on the door you say "I'm taking a powernap"|||You powernap so you can stay awake for the slumber party|||16,7
goat roper|||A goat roper is a wannabe rancher or a cowboy poser. Goat ropers have the 4x4 pickup and the cowboy hat, but no cattle, horses, brain, or land.|||I really could use a pick-up truck now and then, but I don't want people to think I'm a goat roper.|||245,92
goat roper|||A wannabe cowboy who wears their boots over their pants, thus showing their ignorance of the purpose of the boots.  They are more concerned with showing off how expensive their boots are, than practicality.  (You wear your pants over your boots to keep snow, mud, and shit out of them.)|||Why are you wearing your boots like a goat roper?  Untuck them so the snow doesn't go inside!|||88,61
goat roper|||Not to be confused with a "goat rope", a Goat Roper is an archaic term for a redneck. It lost popularity in the late 1900's, but has had a resurgence in popularity recently. A goat roper denotes someone who is a "hick", and/or clumsy and stupid. Usually said person works in the farming industry, but is not exclusive to this.|||"That guy Bill is a real goat roper, did you see the spit stains running down the driver's side of his old, dented 1978 Ford F150 pickup?"|||75,65
goat roper|||Its undefineable for a 338. If you know it you know it....its kinda a situational word and you have to just get the crazy lingo.|||Ryan is being such a goatroper with all his new words he is learning. OR Ryan's goatroping the whole situation.|||6,21
goat roper|||One who ropes goats soley for his sexual needs and desires often time found at petting zoo's owns rhine stone chaps who is found to be wearing his'fuckin boots' which are 2 sizes too big for the prupose of fitting thier hind legs in them and useing the rope for leverage to have his way with goats allowing him to feel as if it was a challenge. native to the so.cal area|||Hey does J.T have a new girlfriend? nope he's just dressed up in his boots and rhine stone chaps to go to the zoo. wow what a goat roper!!!!!|||26,53
goat roper|||Any male who doesn't really care if the sex is with a human or a four footed friend, esp. residents of Lehi Utah.|||Zach is a such a goat roper, he didn't notice that Jane left his hick ass and put the goat in his bed last night.|||45,94
scab|||A worker, often temporary, who crosses a strikers' picket line, going to work in place of the strikers.|||The scabs had their cars egged when they arrived at the factory.|||631,202
scab|||Person who crosses a picket line out of choice|||You fucking scab bastard.|||342,236
scab|||Someone who spends their life with their hand out, expecting the rest of us to provide for them. In a village scenario, scabs are cooked and eaten, or just cooked and thrown to the dogs. In a modern day scenario, scabs are looked after by the government. They spend their days wasting the hard earned tax dollars of real people, filling their bodies with food that would be better used for feeding the dogs, throwing in a food fight, or just left outside to rot.A scab thinks the world owe's them a living and will never lift a finger to look for work. Much to the disgust of the rest of us, the scab will still join in discussions about how the country should be run, even though they are but a scab formed from the wound of the welfare system, bleeding money out of the fund needed to fix the roads that scabs complain about on their way to the welfare office.A person genuinely in need of welfare is not a scab, until they are able to work but choose not to because it's easier to sit around all day and complain that their lives suck. A scab is fairly low, but a considerable step up from a rabbit scab|||Scab: 'Man, life is so hard, I have to wait till pay day to get some KFC and a new game to play'What most people say: 'Yea, that sux man...'What people should say: 'Fuck up scab. It's not 'pay day' for you, it's 'hand out day'. Get off your scab ass and contribute to society so I don't have to see you wasting my tax dollars on entertaining your worthless scab mind.|||63,5
scab|||Formed when platelets in the blood come in to contact with oxygen in the air. Irresistable to pick.|||"I love picking scabs."|||211,170
scab|||1. Verb:  to obtain a good or money from someone for free by asking them. 2. Noun:  a person who frequently obtains goods/money from others for free by asking them.  See also 'tightarse'. (Australian slang.)|||1. "Don't invite Rob to the party, he'll just scab drinks off everyone." 2. "That guy is such a scab!"|||246,213
scab|||Someone willing to take a striking workers job because they couldnt have got the job otherwise.They care about no-one but themselves,have allegiance to no-one,including who they work for, and cannot see long term. They will take almost any abuse from their employer, and dont give a whit about their fellow workers.This is the true makeup of a scab.|||"hey scab, who's boots you lickin today?"|||155,126
scab|||Any person (this means you Marilyn) who crosses a Union picket line.|||Someone who wears a Union support shirt at work before the strike, then crosses the first day.  Drives by striking workers without a glance.  Then when all have gone home later go's outside and picks up a strike sign, and pretends she's on strike.  Doing this; she go's down to the Union hall later and tries to pick up a strike check.  Once you scab, you always will be a SCAB!!!!|||103,84
ScroG|||An abbreviation for a cannabis growing technique known as Screen of Green. when ScroGing a plant is grow up from underneath a sheet of chickenwire or something similar and using LST (low-stress traing) to bend the growths back down under the wire producing an even canopy of buds.|||"I got 2 ounces off my first ScroG!"|||198,123
ScroG|||Dirty. rancid, foul sex that falls beneath the level of fucking. Debasing sex that uses the other party.|||After he scrogged her he rolled over and asked, "Are you still here?"|||134,109
ScroG|||To have down and dirty sexual intercourse.|||Man, Craig and I are so gonna scrog when he gets home! I haven't scrogged in three days, my nerves are shot!|||73,49
ScroG|||Aggressive (often drunken) sex characterized by the sound of bodies slapping together, a general lack of traditional tender romance, and licentious screams of "oh baby" and "do you like that" and "fuck me harder, sergeant!"Or what we did in Chris's bathroom and living room after he told us not to.|||"Now don't you two do any scrogging in my house"-Chris|||11,1
ScroG|||noun. a hybrid fecal matter/semen paste that is excreted from a man or woman's anus after a man has ejaculated inside of said persons anus.|||1. Jim cleaned up the scrog that Cindy had inadvertently squirted onto his couch after they engaged in unprotected anal sex.2. Why don't you go chug a mug of scrog?3. Alex and Bob used a condom to avoid a situation that may lead to a scrog related mess.|||53,44
ScroG|||v. intr - To fuck vigourously.  From the greek for 'placing ones stalk into 1" holes' it has been widespread and frequently used among web heads.|||Jim will scrog his hand all night, and all day. Jen is getting scrogged on a beach.|||63,56
ScroG|||A person who smells like a mixture of toe-cheese and dick-cheese, is somewhat of a frog, and enjoys scratching their ass then sniffing their fingers. A scrog typically doesn't wash more than once a month and eats more baked beans than is considered possible, hence their horrendous butt-gas.|||Have you noticed how much of a scrog your mother's been lately?|||3,1
merde|||French for "shit". Suitable for describing just about everything in my life right now.|||Rimbaud once scrawled "Merde a Dieu!" (shit on God) as graffiti in Paris.|||983,269
merde|||french word meaning 'shit'. Also synonomous in the ballet world for 'good luck'(before a performance)|||Don't be nervous! You'll do great! Merde!|||719,297
merde|||In addition to being French for, "shit", "Merde" is a term used by ballet dancers (male or female) before they go on stage. This is the equivalent to "break a leg" in theatre.|||(imagine yourself backstage...)"Hey, merde.""...thanks"|||488,180
merde|||French for shit.|||"Ohhhhh...merde." - Spy, TF2|||101,34
merde|||french word to express disapointment|||putain de bordel de merde, tu me casses les couilles connard, va te faire enculer !!|||214,148
merde|||it means shit in french. but in canada swears are taken a lot less seriously so its really more like crap.|||kid in canada: "aww merde"his mother: "what, did you loose something" the mother doesnt care that her little kid just said shit bc it doesnt matter!|||173,148
merde|||shit|||What the fuck is this merde?|||73,68
bunkie|||A man who shares living space with another man in a 2-man cell in prison. (not a reference to homosexuality; a bunkie is just a roommate)|||"I got a new bunkie today; he caught his case 2 years ago." "My bunkie and I played cards to pass the time our unit was on lockdown."|||34,19
bunkie|||A city in the middle of Buttfuck nowhere Louisiana. It is home to about 7,000+ people. There is nothing special about the place in particular but it does have a radio station, which plays Alternative rock. Which is quite odd, because Bunkie is a town mostly composed of rednecks and black people.|||LMAO at those other guys' definitions, wtf are you guys talking about, Bunkie is a town right in the middle of Louisiana, near Alexandria.|||15,14
bunkie|||A male or female that engages with having sexual intercorse with a dog or any other sort of animal.Most commonly  used as a insult towards a friend of enemy.Made famous by the doglover chronicles at nifty.nisusnet.com in which a boy finds his sexual preference in a dog named Bunkie.|||Dude your such a fucking bunkie.I think that boy may be a bunkie.I've decide to become a bunkie.|||19,28
bunkie|||a cell mate in prison that has raped you repeatedly.  Now considered your bunkie.|||My bunkie back in '89 just got out.|||16,37
bunkie|||B*best friendsU*unique hottnessN*nice boobsK*killer assi*incredible friendE*enchanted love|||liza is my bunkie and i love her a lot|||13,56
nappy dugout|||slang word for a woman's vagina.  doesnt matter the color of the woman or the amount of hair (presumably some hair if you are being literal). made famous by George Clinton and the Funkadelics and later tapped by Ice Cube in his song "givin up the nappy dugout".  Finally, the term was used in the film "bulworth" by warren beaty's character after he picked up the term hanging in the hood.|||"the nappy dugout, its where you gets the bugout"-bulworth Everybody do it this timeCome play In a nappy dugout (x2)Hey!-George Clinton and the Funkadeliks|||118,40
nappy dugout|||A reference to the vulva/vagina.  Nappy refers to the pubic hair because it is curly.  Dugout is a type of canoe and refers to the shape of the labia.  There are other references to the vulva as being a type of boat, for example: "Little man in the rowboat" = clitoris|||When she bent over to take off her panties, I got a nice look at her nappy dugout.|||75,35
nappy dugout|||The vagina of a female descended from african relatives. (i.e. A black girl's pussy)|||"Damn, I gots'ta get me some of that hoes nappy dugout"|||91,70
nappy dugout|||bushy vagina|||Rosaura has a nappy dugout|||65,51
nappy dugout|||the female sexual organ (vagina) unshaven|||that slut gives up the nappy dugout|||29,30
nappy dugout|||a very hairy pussy.|||when she takes off her bathing suit, the first thing you'll notice is her nappy dugout. it stands out that much!!! she needs to shave that nappy dugout.|||20,27
nappy dugout|||The pubic region including the vulva and surrounding hair which may span as far as the inner thighs.|||"my nappy dugout hurts" -Kara Tamiazzo|||12,19
bumpf|||Useless printed instuctions and manuals.Originated in England during World War II when English soldiers were overwelmed with unnecessary printed materials and used them as they would toilet tissue or "bum fodder".|||My new CD-ROM drive came with 40 pages of bumpf. Oprah's magazine makes good bumpf.|||85,12
wass|||another meaning for the extra skin on the knee|||Davis, don't you go be touching my wass ya' hear!|||41,18
wass|||when people are chat breeze and they are a snake|||soulman is a wass guy|||15,5
wass|||Wet ass. Used either in the literal sense or when "ass" is not strong enough.|||You are such a wass.|||10,8
wass|||Verb A semi-sexual act involving two males spooning pole to hole.An unwanted male on male interaction usually under the sheets.To be completely gay and or douch bag in any given situation.|||Jerimiah: Dude I spent the night with Josh last night and he Wassed me so hard.Nathan: Bro you gotta watch out for that Wass he will do it everytime.|||2,4
wass|||Slang for "wack ass" To be used when ass is inapporpiate (in school) or insufficent.   Other forms include fass "fat ass" or drass "drunk ass."  Can be used in combination|||"Dude, you are such a wass." "That wass-fass just ate a whole pizza."|||8,11
wass|||Combonation of the words weird and ass.|||Dude, Brintey Spears is so wass.|||5,9
wass|||Means 'ass,' but used when it is inappropriate to use the actual term 'ass'|||you stupid wass!|||2,6
Hack it|||Plain ugly. Especially the coupon (face). See forby minging.|||Git a swatch at the hackit coupon on yon.|||27,6
Hack it|||baisically me and my friends play hacky sack and whenever someone misses something we all yell "you could of hacked that" so now we baisically use it like instead of saying. "handle it" or "take it"|||worried friend:"dude im worried about you! you're taking two AP classes, two honors classes, you work 20 hours a week, and you deal." totally under control chill kid:"zen man you dont have to worry i can hack it"|||46,26
Hack it|||another way to say f@ck it..|||1st person:hey lets ditch after break....2nd person:nah dude fax that i have a chem test1st person: hack it! you can take it tomorrow2nd person: yiii!!!!!1st person: ALRIIIIIIGHT|||9,16
Hack it|||Started in So Cal. Used when something bad happens to someone.|||"Damn I just flunked my math final." "Hack it!"|||9,17
Hack it|||You say this when smeone does something stupid.  Also you can say this to someone when something unfortunate happens to them.|||"I heard your girl cheated on you?""Ya she did, it sucks" "Ha, Hack It for you."|||10,22
WTF|||The World Taekwondo Federation.WTF, holds many competitions throughout the world.|||WTF, as far as i know, remain blissfully unaware of the other meaning of WTF. Or maybe they just don't feel like changing.|||8527,1648
WTF|||Generally stands for 'What the fuck'.  Most people use a question mark afterwards to get the point through.  Rather than using the same term for the other 'w's, who, when, where, and why, it makes more sense to actually state the word and follow it with 'tf' Capitalization doesn't really matter.This term can also be likened to 'What the shit?' which is more comical and has a tantamount meaning.|||WTF?WhoTH?WhenTF? WTS?|||6504,1083
WTF|||1. What the fuck.2. World Tae Kwon Do Federation|||Guy #1: Dude! I'm going to the WTF world tournament!Guy #2: Uhh... what do you do in a "What the Fuck" tournament?|||3099,977
WTF|||The universal interrogative particle. The abbreviation of, most commonly, 'what the fuck', though sometimes also 'who/why/when/where the fuck'. When used with an exclamation point instead of a question mark, it becomes an exclamation of amazement, confusion, disbelief, ect. Both forms are often accentuated with 'mate' or preceded by 'dude'.|||Dude, WTF are you on?|||1785,631
WTF|||What one would say if some dude wearing tight pink clothes and roller skates was sitting on a bench on 42nd street in the middle of New York.|||wtf is wrong with you!?!|||1562,936
WTF|||An overly used internet acroynm said to mean 'what the fuck'. Fun to say around old people.|||person: dude, wtf is that?|||950,505
