slang|||neu|||411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
slang|||neu|||miss me|||A term used by guys or girls to say goodbye. Meaning "think of me while I'm gone" or "don't forget me."|||"I had a great time. Miss me!" "I'll catch you later. Miss me :D "|||162,486
slang|||neg|||miss me|||A term used by male or female to tell someone not to come to them with whatever bull shit they are talking about. Like if somebody is throwing something (a ball for example) and before they throw it you tell them to not hit you or miss you. But in this case, you would mean words (accusations for example) Or just lieing period, you wont somebody to save the bull for the next person.|||male: "What, are you fu**ing him?"Female: "I just told you I don't know him!"male: "You better miss me with that lieing!"|||90,452
slang|||neg|||miss me|||lose my number; don't call me; leave me alone.|||you've cheated on me, now miss me.|||818,3471
slang|||neu|||shipwrecked|||The point of intoxication where ones state of mind makes them believe that they are actually in the movie pirates of the caribbean|||dude i was so shipwrecked last night when someone said wheres the rum, i actually thought i was in pirates of the caribbean|||23,16
slang|||neu|||shipwrecked|||Finding one's self on the toilet, finished with business and without toilet paper.|||"Dude!"... "Dude?" "Dude I'm totally shipwrecked in here, man....Can you slide some napkins under the door or something?"|||15,11
slang|||neu|||shipwrecked|||When a fan of a series makes a prediction about relationships between characters but is devastated to discover the inaccuracy of said predictions, that fan is said to be ship-wrecked.|||Certain Harry Potter fans found themselves ship-wrecked when Harry entered a relationship with Ginny.|||4,1
nodef|||neu|||shipwrecked|||Waking up in sea foam with both hands on the mast and seamen everywhere|||"dude did you see James after the party?!""No what happened?""He was totally shipwrecked on the kitchen floor"|||0,0
slang|||neu|||shipwrecked|||you start doin a girl then you knock her out half way on a couch half way on the floor and steal her clothes|||"Chris ship wrecked Mary last night. She was so pissed when she woke up."|||1,5
nodef|||neu|||shipwrecked|||The end result of getting your "Sea Legs" the night before.|||dude, that Five-O gave me sea legs, and now I'm shipwrecked!|||0,7
common|||neu|||smell|||Something that your nose picks up...can be nice, pungent or make you gag.|||Scott liked to smell his farts|||156,54
nodef|||neu|||smell|||What people say when they feel stupid and want to laugh at someone.|||Sam: Gary?Gary: Yeah?Sam: Smells!!Gary: Shut up, you fucking loser.|||36,13
slang|||neu|||smell|||To feel; empathize; To undergo the experience of.To be aware of; sense.To be emotionally affected by: She still feels the loss of her dog.  To be persuaded of (something) on the basis of intuition, emotion, or other indefinite grounds. To believe; think.  To have compassion or sympathy.|||I smell ya, playboy...I under-smell ya, pimpin.|||70,52
common|||neu|||smell|||more than one smell|||The smells of sex, puke, and stale cigarette smoke are all it takes for me to remember the summer of '99.|||27,11
common|||neg|||smell|||See: "Stench"|||It smells like ass in here|||14,7
common|||neg|||smell|||1. is terrible 2. stinks 3. sucks 4. sucks ass 5. sucks my balls|||People got tired of saying "This movie is terrible!"So they started saying "This movie smells!"This was how it ALL STARTEDbut inflation broke in and soon people were saying:"This movie stinks!"That one lasted generations, & smells was forgotten!but inflation broke in again & soon people were saying:"This movie sucks!"That one last just as long as "stinks"but inflation broke in again & soon people were saying:"This movie sucks ass!" or "This movie sucks my balls!"I predict that in the future, people will either say "This movie sucks all the shit out of my ass!" or, more wisely, will go back to the ORIGINAL THAT STARTED IT ALL:"This movie smells."|||7,6
slang|||neu|||smell|||The world smell is used in shock or anything else, Smell is a cool word to say.|||That scared the smell out of me!|||19,19
abbr|||neu|||ROFL|||ROFL is an internet accronmym for Rolling On Floor Laughing, and like all things internet it has adapted to nerd culture and has taken on new real-life use, though usually in a satirical way. ROFL can be merged with other accronyms to created super l33t acronyms that "r0x0r y0ur b0x0rs" per se. Some examples of the merged accronyms are as follows: ROFLAARP: Rolling On Floor Looking At Assorted Rodent Pornography or ROFLEW: Rolling On Floor Laughing whilst Eating Waffles|||<noob> Yo dude, these waffles are sweet!<admin> rofl. Are you ROFLEW?<noob> Nah dude! I'm totally eating them at a table.|||6521,1493
abbr|||neu|||ROFL|||Rolling On The Floor Laughing. Rhymes with 'waffle'.|||ROFL!!!!1 u r teh FUNi!11 i lub u <3|||2117,933
abbr|||neu|||ROFL|||ROFL is short for: Rolling on the floor laughing. Straining the fact that it is a lot more funny than your usual lol.|||I just bitch smacked my friend!-ROFL|||858,531
abbr|||neu|||ROFL|||Rolling On Floor Laughing laughing more than simply LOL|||used on its own normally.  rofl :)|||691,446
abbr|||neu|||ROFL|||Rolling on the floor laughing. Typically used by people who are too lazy to press the rest of the keys on their keyboard needed to communicate in English.|||Person1: ...and then I hit my head.Person2: rofl!Person1: Shut up. You sound like a friggin' twit. I hereby revoke your right to speak my language.|||793,561
abbr|||neu|||ROFL|||"rolling on floor laughing"Often used sarcastically or to show something is too funny for just "lol".|||"hey, i just melted your face off, isnt that hillarious?""rofl"|||425,332
abbr|||neu|||ROFL|||Rolling On Floor Laughing....|||Timmy069:  Hey....Robert420360:  What...Timmy:  Did you ever find Bugs Bunny attractive when he would wear a skirt and act like a girl bunny???Robert420360:  .....NO!!Robert420360:  R.O.F.L.!!!!!!!!!!|||79,25
slang|||neu|||raw dog|||sexual intercourse without a rubber.|||Man, fuck that, hit that shit rawdog then bail|||1755,436
slang|||neu|||raw dog|||V. To engage in sexual intercourse without the use of a condom.|||I blacked out and raw dogged my ex-boo last night.|||915,382
slang|||neu|||raw dog|||Inserting your penis into a woman's orafice with no rubber.|||Andrew fucked tigger rawdog last night in the rump.|||471,94
slang|||neu|||raw dog|||when a man sticks his penis in a womens vagina without a condom|||stick it in me baby rawdog!|||383,227
slang|||neu|||raw dog|||the act of having sex without a condom|||no girl should know the definition raw dog let alone use it in a phrase.|||457,314
slang|||neg|||raw dog|||fuckin sluts with no rubber|||-"my nigga decided to raw dog that ho and got that bitch pregnant"-"lucky nigga didnt get the <i>clap</I>" _"you gonna raw dog that ho tonight"_"yeah im gonna be up in those guts"|||736,600
slang|||neg|||raw dog|||(a) To go into an exam, quiz, or test without studying enough (or at all) beforehand(b) Similar to the more well-known definition (sexual intercourse without the use of a condom) in that you have no protection, the consequences may be severe, and no matter what happens, you're still getting screwed.|||"I shouldn't have gone out last night! I passed out before I could finish studying and had to raw dog my history exam."|||66,49
slang|||pos|||fappable|||Something that is sexually desirable, or deemed high enough quality that it can be used for masturbation purposes.|||Man, that picture is really fappable.|||7601,3185
slang|||pos|||fappable|||Something that one is able to masturbate to.|||Aubrey is totes fappable.|||87,62
slang|||neu|||fappable|||Of sufficient quality to masturbate too|||Person 1 : Hey dood did you just see that chick walking down the street? Person 2: Yeah I didn't really like her face but that shit is totally Fappable|||316,289
slang|||neu|||fappable|||Something that you can Fap to, Fapping being the art of masturbation|||That picture is totally Fappable! Yeah, that's worth a fap!|||83,131
slang|||pos|||fappable|||(adjective)something or someone that has the ability to turn someone on to the point of masturbation or to give the person the idea of masturbation.|||"Dude...that chicks tits were so fappable.|||172,228
slang|||neg|||Worry Wart|||AKA Worrywart - Someone who is always worrying about everything, whether it is a big deal or unimportant.|||A Worry Wart "I don't know guys, I don't think we should go to Burger King, I've heard bad things about that place."Someone Else "Shut the fuck up and stop being such a worry wart.|||66,25
slang|||neg|||Worry Wart|||1.Someone who worries entirely too much. 2. A name for someone who always worries about everything, and is in danger of growing warts from it. Based on the old saying that if you worry too much you will grow warts.|||Ben is always worried about everything. He is such a worry-wart|||9,0
slang|||neu|||sloth-cloth|||An old tee-shirt you wear while hanging around the house.The word is hard to say many times quickly.|||The great man came to the door wearing baggy boxer shorts and a food-stained sloth-cloth.|||10356,1403
slang|||neu|||give a shit|||To care about someone or something.|||Does Dubya give a shit about anything other than Iraqi oil? I doubt it.|||318,62
slang|||neg|||give a shit|||when you REALLY care about someone else.|||I give A Shit, and all I get is shit from you.|||198,82
slang|||neg|||give a shit|||not to care|||- So that's the problem then? Well, giveashit.|||21,17
slang|||neg|||give a shit|||The process of not giving a shit.|||I don't give a shit|||55,227
slang|||neu|||cruise|||drive arround pointlessly with a load of mates for hours|||"What you doing tonight""Nuffin. Just goin for a cruise"|||310,88
slang|||neu|||cruise|||Hawaiian slang term meaning to just hang out and not do anything of any importance.|||Brah this class sucks, im just gonna cruise til the times up.|||226,90
slang|||neu|||cruise|||V. -- to try to seduce someone|||Oh man, I went to the bar last night and I cruised the shit out of this girl, I did such a good job at cruising her, her boyfriend wanted me to take him home too.|||320,218
slang|||neu|||cruise|||To be more specific, it means to drive around in a car and smoke marijuana where I live.|||John called Thomas to see if he wanted to go cruise.|||229,147
slang|||neu|||cruise|||The act of aimlessly driving around, often complimented with music, acquaintances, food, etc.|||"Hey, what should we do tonight?""I don't even know, dude, perhaps a cruise?""Sounds awesome, I'll go get the keys!"|||37,40
slang|||neu|||cruise|||1. To travel (to somewhere). 2. To leave the current location (often 'cruise out'). 3. To wear (an article of clothing).|||"Yo, let's cruise Lester's jam." "Pure tin soldiers, this is shit is wack, imma cruise out." "Don't cruise that busted sweater again!"|||37,48
skang|||neu|||cruise|||An activity involving travel, of some sort, where it is common that all occupants of the body in motion take part in the consumption and/or regurgitation of the abundant supply of wine and spirits aboard the craft employed to facilitate the selected mode of transportation.|||"Your Great Grandmother Edna and I are  going for a booze cruise for our 100th aniversary.""Hey, Meg.  This cruise sure did turn into a shit show when the captain told the crew that they couldn't drink when passengers were on the boat."|||16,29
slang|||neu|||hop|||Sometimes used as a name for Heroin|||hey man, i need some hop, because i'm really crazy and i want to pee in my pants, but if i get some hop i'll go and have children.|||323,127
slang|||neu|||hop|||excessive vertical, the ability to jump very high, preferably in a hoop game|||chick: " yo check out dwayne, he gots some mad hops"! "He just flushed one on tyrone".|||221,61
common|||neu|||hop|||Brewers use hops, a small bitter flowering plant, to provide a counterbalancing aroma and taste to beer. The basic idea is not unlike what you would find in a good wine. As you drink, the malty beer washes over your tongue, bringing you body and sweetness. As you swallow, the hops hit the bitter taste buds in the back of your mouth, serving as a tonic, leaving (hopefully) a refreshing taste.|||You hate beer — if you do hate beer — because most of the beers you've tried are unbalanced. All you can taste is hops. And with nothing to balance them, hops taste nasty.|||201,90
ref|||neu|||hop|||Hold on Playa, as made famous by Deion Sanders #21 Greatest Cornerback/Returner of all time.|||I spot my friend cash @ the Stripclub, said he has cash @ home. Later drop him off says thanks 4 ride, goodnight. H.O.P.|||101,19
slang|||neu|||hop|||generic term for the person you are addressing|||"I got no time to sit and flip and pop bullshitTurn up your stereo, hops, insert the rhyme clip" - Ice-T, Pulse of the Rhyme|||113,56
abbr|||neu|||hop|||"hit or pass". term coined in Baton Rouge. Used when someone is holding the weed for too long|||Neal: blunt in hand. "Dude, you gotta check this shit out..."Eric: "Dude, HOP!"|||92,62
common|||pos|||hop|||To be able to jump high, is very agile veritically.  Most commonly used in basketball.|||Man, does he have hops!!! Did you see how high he got up to dunk that ball.|||64,40
slang|||neg|||scutter|||a scutter (if you're from England) is someone who doesn't wash, has no job but sits on their stale asre watching trisher/kilroy all morning. They usually sport an huge collection of gold jewellery (purchased from Argos) and call their children- babby as apposed to baby.|||Watch tv chatshow Trisha (if you're not at work that day!) the "guests" on that show will give you a rough idea. Tattoos, mullet,leggins etc....|||204,101
slang|||neg|||scutter|||An Irish word meaning  liquid excriment. Runny poo (Diarrhoea)|||i went to fucken kabab last night and this morning i had the scutters like good thing. Me ring is humming , ye know what i mean Anto man|||55,13
slang|||neg|||scutter|||A tiny speck of shit that gets lodged in the dickhole of a man performing gay anal sex.|||I could tell that I had been in a drunken gay orgy last night, because I woke up with several pieces of  scutter  in my teeth. Damn you ATM!|||109,72
slang|||neg|||scutter|||An Irish slang word meaning runny poo or diarrhoea.|||After a hot curry and 6 pints of Harp my wife always gets the scutters and stinks the house out.|||35,6
slang|||neg|||scutter|||Slut; shag bag||||||102,88
slang|||neg|||scutter|||a person who is scutty. doesnt wash and doesnt work. wears ill fitting clothes and talks really loudly.|||look at that scutter. they are different to chavs because they dont even try to look godd in their own funny way. they just dont care at all. i want to die.|||61,58
slang|||neg|||scutter|||Attempting to control and dominate for political gain.|||They are trying to scutter the election.|||7,9
common|||neu|||limbo|||In Dante's Inferno, Limbo is the first circle of hell.  Limbo is the home of the dead pagans that were around before Jesus Christ and Christianity.  The Pagans are kept here, unharmed, where they live for eternity.  They are not allowed into heaven because they do not know God's love.  Unbabtized and aborted babies are also sent here when they die.|||Although it is in hell, no one is punished in Limbo.|||312,150
common|||neu|||limbo|||somewhere between here and there; not quite in Heaven but not in Hell either;Carribean dance where people bend backwards to go under a stick held in the air and set to music|||When you die suddenly, your soul gets stuck in limbo. Anyone want to do the limbo?|||273,110
common|||neu|||limbo|||It is a place of shared consciousness by all dreamers or a shared dream state.|||Robert Fischer was sent to Limbo when he died on level 3 of dream.|||117,49
slang|||neu|||limbo|||In games, primarily in roleplaying, limbo refers to the state a character is in while awaiting an action of another character.The first character can not act without knowing the second his action. When the second player is gone for a long time, it forces the first player to wait, leaving his character in "limbo", stuck in a timeless void.|||"He's taking a lunch break, I'm in limbo." "I've been stuck in limbo for an hour."|||114,48
slang|||neu|||limbo|||The existential state for undead zombies because some evil motherfucker won't let them rest in peace.|||Zombie: Half of my skull is missing. I fucking hate limbo!|||141,91
common|||neu|||limbo|||Caribbean-derived dance in which participants bend over backwards to pass under a stick or pole held by other dancers that is sequentially lowered with each pass.|||"The limbo was invented by a Jew at a pay toilet." "Protocols of the Elders of Zion for Dummies" (Magus Publications, 2004)|||65,42
slang|||neg|||limbo|||the place where a man goes in the weeks following unprotected sex with a woman to be judged whether or not he's been condemned to a life of parenthood.|||Limbo is not a fun place to be.|||54,40
slang|||neu|||bimble|||To amble without real aim, yet in a friendly and harmless manner. It's not required to acheive nothing, though it is a frequent side effect. Bimbling can be made a little more business like with a slight hunch of the shoulders.|||Tron and Enid whiled away many a Sunday afternoon on a pleasant bimble round the shops.|||360,56
slang|||neu|||bimble|||to go on an aimless wonder across barren wastelands, usually a biff at some point.|||wanna go on a bimble? do one!|||134,81
slang|||pos|||bimble|||To go out for a ride on a motorbike, anywhere, having fun.|||Congratulations!!!! Fancy a bimble?|||30,16
slang|||neg|||bimble|||Walk like a bimbo.|||When she saw me sitting with the new guy, she bimbled on over to say hi and offered to show him the ropes.|||13,53
slang|||neg|||bimble|||One of them things what doesn't work anymore. also: The condition of being one of them things what doesn't work anymore.|||Me bimble fell down. or: I dropped the engine out me car, and it becomed a bimble. or: I just bimbled me engine by dropping it.|||63,152
slang|||neu|||bimble|||to blow gently onto a girls clit|||can i bimble you|||59,182
slang|||neg|||skurred|||state of being very scared of something|||Don't be skurred,It's only pussy.|||47,14
slang|||neu|||skurred|||An extreme state of fear|||Look at Lloyd, hes so skurred but I'm not, I aint never skurred.|||12,5
slang|||neu|||skurred|||Bastardized version of the word Scard|||'Yo i watched this movie and i was so skurred i almost pissed my pants'|||8,26
pname|||neu|||chino|||chinese in spanish... and also...lead singer of the deftones!|||chino moreno is fat now.|||469,201
slang|||neu|||chino|||A pair of khaki pants that tends to fit better than your average pair of Dockers.  Unfortunately, these pants tend to come in some pretty flamboyant colors most people should avoid.|||"Woah, nice salmon chinos... douche bag."|||235,87
slang|||neg|||chino|||In Peru: man of asian origins. Can be used as a gentle insult or a tease (between friends and relatives for example). General way of describing a Peruvian with asian traits.||||||342,206
pname|||neu|||chino|||A pretty small, typical, suburban city in the San Bernardino County that's often mistaken for Chino Hills. Where hoodrats are bffs with preps and wannabe skaters run around. Many unintelligent people think the place is ghetto because of the way it was portrayted in the O.C. But that's only less than partially true. Mountain View Park is basically the unofficial border in Chino, that seperates ghetto Chino from good Chino. Mostly mexicans&whites live in the area, but a small, growing population of Asians. Nothing to do except watch movies at Harkins&hang out at the Shoppes. Which btw are in Chino HILLS, so extra 10 minute drive if you wanna have fun in Chino.|||You: So where do you live?Me: ChinoYou: OH, you mean Chino Hills!? You must be rich!Me: Oh no..just Chino.|||157,68
pname|||neu|||chino|||A neighbourhood near L.A., featured in the OC (perhaps a tad inaccurately, incorrectly portraying it as "the wrong side of the tracks"), which produced such fine, upstanding fictional characters as Ryan Atwood, Trey Atwood and Theresa WellMeaningSeductiveHoe.|||Why don't you just go back to Chino? I'm sure there's a really nice car in the parking lot that you can steal!|||208,131
slang|||neg|||chino|||Mexicans use this word to describe anyone of Asian descent even if you are not Chinese. If you hear a mexican saying "Pinche Chino" that means they don't like Asians..|||Beaner #1 Did you see that Chino driving??Beaner #2 Ya that pinche chino almost crashed into me yesterday.|||80,58
slang|||neu|||chino|||A type of trouser made from chino cloth. Although they are very comfortable and soft, they come in the most grotesque colours possible which really makes them stand out. The fact that they are sold in excess in stores such as Abercrombie and Jack Wills doesn't help their reputation much either.|||Chinos, the everyday hipster's choice of trouserwear.|||56,42
slang|||neg|||duffer|||a complete idiot|||you are acting like a duffer dude.|||146,67
slang|||neg|||duffer|||someone who did something stupid or made a stupid mistake|||kid cries: "awww mummy i fell over!"mum: "aww its alright you silly duffer!"|||56,38
slang|||neg|||duffer|||A poor golfer who continues to play often even though he can't hit the ball|||Look at that duffer;  he's already taken 8 strokes on the hole.|||75,64
slang|||neu|||duffer|||A Narnia (C. S. Lewis) fan|||Duffers forever!|||1,0
slang|||neg|||duffer|||The Designated Ugly Fat Friend found in a group of girls out on the town.  She may be a Cockblocker unless your group of guys has someone drunk enough to take her attention away from ruining your night.|||"Hey Joe, you take care of the DUFFer so I can get to the hot one." "Dude, why do I always have to do that?"|||106,108
slang|||neg|||duffer|||1. An expression to refer to those Americans who live unexciting or unexotic existences.  Typically used by truckers, construction workers, or others whose livelihoods aren't geographically dictated.   2.  Boring middle class white people who live in suburbs.|||Sam:  All they do is bitch about their commute. Bob:  Of course.  They're duffers.  That's what they do.  That's their biggest problem.|||12,16
slang|||neg|||duffer|||duffer - the designated ugly fat friend|||why do all the hot girls hang out with duffers|||65,86
slang|||neg|||ching|||Diarrhea...  bad diarrhea!  Sometimes referred to as 'the ching.'|||Diarrhea, ching-ching-ching...  diarrhea, ching-ching-ching.|||362,248
slang|||neu|||ching|||Cocaine. ( Scotland)|||Wheys ma fucking ching, cunty?|||200,134
slang|||neg|||ching|||1.A Chinese surname.2. Sometimes ignorantly used to describe someone who is or looks Asian.|||"Hi, my name is Kevin Ching.""That Ching over there really gets on my nerves."|||267,230
slang|||neu|||ching|||ching- scottish slang for cocaine (not crack) As used in "Porno" (the book) by Irvine Welsh.|||tha's mah fookin ching ya radge coont!|||138,116
slang|||neu|||ching|||another word for cocaine also named in various songs like ms jade n nelly furtado..."what about my bling bling bling what about my ching ching ching..what about all the money that uve  sniffed up today!!"|||ie....im gunna get some ching for the rave at weekend... or lets have a ching chang chong party...ching being cocaine, chang the beer and chong the weed!! let the good times roll!!|||142,135
slang|||neg|||ching|||To write crap on facebook statuses that are totally irrelevant to you.|||Oi mate, stop chinging my facebook status.|||9,7
pname|||neu|||ching|||An uncommon chinese name. A faithful dog but also an insane brit. Also know as D. Ching.|||Ching worked at the farm and never complained.|||5,4
slang|||neu|||bag fries|||The fries that fall out of their container/package during transport, coming to rest in the bottom of the bag. Excellent for stealing.|||"Can I have your bag fries?""No! I told I was fuckin' starving!"|||49,12
slang|||neu|||bag fries|||The French fries found at the bottom of the fast food bag after taking the rest of the food out.|||"Don't throw the McDicks bag out, theres still bag fries in it!"Person 1)"Damn, I'm still hungry".Person 2) "No problem, you can have my bag fries".|||45,15
slang|||neu|||bag fries|||The fries found at the bottom of a fast food restaurant drive through/take out bag. These fries are commonly up for grabs when multiple meals are purchased due to their lack of ownership since they are not contained in an individuals fry container. Can also be applied to onion rings and other side orders although much less common.|||Johnny "Hey, lets go to the McDonalds drive through, I'm starving."Sally " I call the bagfries!!"|||21,2
slang|||neu|||throw down|||fight|||some boys were all up in our ish so we hadta throw down ta represent.|||551,271
slang|||neu|||throw down|||To contribute money to marijuana.|||I'll throw down $5 for that sack|||440,207
slang|||neu|||throw down|||1] to fight.|||she was up in my face and i was ready to throwdown hardcore.|||289,115
slang|||neg|||throw down|||to street fight - comes from throwing down the gauntlet|||you need to throw down when he's  being an asshole|||303,135
slang|||neu|||throw down|||Usage:  either as two words (throw down) or one (throwdown). 1. noun - Uncommon passion when having sex, making out, or some other form of sexual contact.  Usually involves groping or aggression, sometimes growling, and varying degrees of being on the edge of losing self-control. 2. verb - to make something happen in a big way.  to perform well, brilliantly, with virtuosity. 3. verb - to drink.  a lot. 4. verb - to fight and win.  Losing a fight should not be referred to as "throwing down."|||"Wow... he's such a quiet guy.  Who knew he'd have that kind of throwdown?" "That band was off the chain! They threw the f**k down!" "Oh, it's been a long week.  I think it's about to be a case of the doublefisted throwdown with that case over there." "Ooh... That dude at the bar was chattin' up the wrong girl.  her man was about to throw down."|||263,123
ref|||neu|||throw down|||1) A Hardcore band.2) A violent dance often displayed at hardcore shows.|||1) I like throwdown. They sound nice to my ears.2) There was throwdown at the 'Himsa' show. It was nice.|||297,183
slang|||neu|||throw down|||To contribute money towards the purchase of something.|||JohnO: hey, Homs I'm gunna go get some monsters, You want some?Homs: Yea man, I'll throw down.|||141,51
slang|||neu|||toke up|||to smoke, to have smoked|||guy: you wanna come over and toke up after school ? guy 2: naw i'm good, i toked up so much this weekend.|||235,90
slang|||neu|||toke up|||to smoke some pot with your homies|||yo Brad, light that peice and lets toke up|||134,48
slang|||neu|||toke up|||To smoke marijuana, mary jane. To get blazed. It doesn't matter who you're with, where you do it or how much you're smoking as long as you're happy.|||P1> Happy 4/20 mother fucker. Let's go toke up.P2> Hell yeah. Anytime any place baby.|||133,54
nodef|||neu|||toke up|||To toke on a joint or bong.|||"Let's go toke up this jizzay.""I toke up everday."|||56,45
slang|||neu|||toke up|||to smoke a joint, bong, bowl.term used widely by VERNON HILLS, because they are gay fags, and dont understand the realing meaning of being blazed because they smoke dat fake ass/badd grass shyt.IF YOU"RE FROM VERNON HILLS AND USE THE TERM TOKING UP, TO TOKE. YOU SHOULD DIE|||person a-- yo niggzzperson b-- ya wazz good dawg, waz crackin yo?person a-- shyt nikkuh jus bout to go toke up homez, wanna cum?person b-- NAH NIGGA U FROM VERNON HILLS, U DUN NOE HOT TO SMOKE!!!person a-- FUK U HOE|||52,116
abbr|||neu|||tmk|||To my knowledge, assuming a conclusion with insufficient data on the subject, and usually creating a doofus out of oneself|||1: tmk, creme brulee can be made WITH global warming, hence we should embrace it with open arms, and not alter our use of fossil fuels 2: Mr President, no.|||36,22
abbr|||neu|||tmk|||Throbbing Mattress Kitten-a VERY hot girl-- or slut|||You either know one, or fucked one.|||29,18
nodef|||neu|||tmk|||An indigineous group of bebs|||We  are all part of TMK.|||11,17
pname|||neu|||tmk|||my dad's building company|||TMK Custom Home Builders|||21,27
pname|||neu|||tmk|||The Majestic Killers||||||10,20
pname|||neu|||tmk|||Total Mortal Kombat, The Greatest Mortal Kombat website on the Internet.|||Have you seen the latest news on TMK Lately?|||14,27
slang|||neg|||dusty|||describes someone or something that's ugly and/or badly dressed.|||Jimmy over there talking to that one dusty ass chick.|||865,449
slang|||neg|||dusty|||To be ugly or gross. Usually how a guy defines an ugly girl.|||Me: Yo kyle look how dusty that girl is!Kyle: Yeah man I know!James: I saw that dust last week!|||191,95
slang|||neg|||dusty|||Unkempt or unclean. Typically characterized by wrinkled clothing and excessive facial hair|||"Man, go home and shave, you're too dusty""I can't believe you showed up to meet the landlord looking so dusty"|||124,75
slang|||neu|||dusty|||partially smoked cigarettes that you find on the ground, or in ashtrays. smoked by poor people when they're really fiending.|||'got a smoke bro?''nah man, i'm all out, should we go hunting for dusties?''fuck, might as well'|||45,21
slang|||neu|||dusty|||Old songs, as in dusty records that haven't been played for awhile. Commonly used by the African American community to refer to classic R&B or soul music.|||Yo, let's bust out some of mom and dad's dusties for the family reunion! We haven't played those in a long time|||40,20
slang|||neg|||dusty|||Dusty - (v) To be thirsty ; to beg|||Girl: Heey Sexy . Can you send me a pic.Boy: no.Girl: please ?Boy; Bitch you dusty|||23,14
slang|||neg|||dusty|||an adjective describing a mentality or state of rambunctious inebriation, often resulting in embarrassment or uncleanliness|||Dude, I got so dusty last night--I passed out on the beach and almost missed the bus home.|||10,3
slang|||neg|||sow|||a female police officer, a female pig is called a sow|||Whenever Julie got pulled over for speeding she would just show a little cleavage and the cops would just let her off with a warning instead of giving her a ticket, but that didn't work when she got pulled over by a sow.|||937,242
slang|||neg|||sow|||Literally a female hog, it has come to be a derogatory term towards women who tend to fit such a description.  It can be used as a synonym for words such as slut, bitch, etc.|||Thanks for the fucking memories you fucking sow!|||153,63
slang|||neg|||sow|||A woman who prentends to be someone pure or not having strong sexual feelings, but is really a nymphomaniac under her deceptive acts and appearence|||She pretends to be such a good girl, but she's nothing more than a sow.|||118,51
slang|||neg|||sow|||1. A female pig 2. A bitchy skank-ass who everyone hates 3. A disgusting person|||The Sow: *belch*The Other Person: Sow.|||69,42
pname|||neu|||sow|||Acronym for "Spirit of Wolf." A spell in EverQuest that makes your character run much faster than normal. It's considered one of the most valuable spells in the entire game.|||"need sow for corpse run!!!!!!!!!111"|||75,59
abbr|||neu|||sow|||Statement Of Work - Documentation that is used to describe the exact work that will be performed.  Used in a business setting, the action of performing a task for a specified amount of money is placed into a SOW. This SOW described exactly what will be performed for that amount of money. Anything outside of the Statement of Work could be negotiated but more or less a new SOW would have to be drafted creating a new task.|||A SOW was drafted to build 3 flash banners and it was completed according to the SOW.  The client has additional changes to the banners so a new SOW would have to be drafted.|||33,20
slang|||neg|||sow|||shagging ,sex, fucking|||1)im gona be SOWin big tonight 2)I'd rather SOW my mother|||44,33
slang|||neu|||loo|||nounplural loosIts Chiefly British.A toilet.|||loo time!|||394,151
slang|||neu|||loo|||(noun) toilet|||i need to go to the loo|||287,72
slang|||neg|||loo|||the piddly diddly department, poo parlor, etc.  where people in Britain go to take a crap.  The end.|||Skip to the loo my darling---very ironic and strange|||160,85
slang|||neg|||loo|||In Persian language (Farsi) means "lame" and "boring".Someone can be very LOOS when they try being funny but they are not, a boring joke can be LOOS too.|||Loos nasho dige!(in Farsi)Don't be lame! (in English)|||48,28
noise|||neu|||loo|||messing up when texting "lol"|||Micah: Omg I just want to partyNathan: hahahaha loo|||19,5
nodef|||neu|||loo|||when you fat finger text and send without proof reading. Intended word is "lol" . Usually autocorrect does not fix your fat finger mistakes.|||"omg that was so funny...loo""loo did you see that""you made me loo"|||39,33
slang|||neu|||loo|||A lieutenant, esp of police|||In Seattle, all lieutenants were called Loo|||2,4
slang|||neg|||sot|||An offensive term for one who drinks habitually, (drunkard).|||That sot's passed out at nine for the fourth night in a row.|||113,50
abbr|||neu|||sot|||Something other than science.Used for those crappy subjects that no one wants to study and that are better left unnamed.|||A: Hey, wanna see a movie tonight?B: Sorry, I wish I could. I gotta study for my 2 SOTS midterms tomorrow.A: Oh damn, thank gauss I don't have any SOTS classes this term.|||35,10
nodef|||neu|||sot|||In the use of true sots, sot can have any meaning. A sot is basically a true legend in life, the abbreviation of sot will never be revealed, even if you think your a sot you couldn't handle it.sot, sotty sottingham.sot!|||sot? sot! sotty sot? yes sott!!! absolute sot|||42,20
abbr|||neu|||sot|||Acronym that means So Over That. Usually used in reference to an ex significant other.|||Phil: "Dude, i'm S.O.T" Ben: "Yeah, she was a hoebag"|||28,9
abbr|||neg|||sot|||"sick of this shit"|||stats is killing me. man, i'm so SOTS!mr. mchenry heard me cuss in class, so now i've resorted to just saying sots.|||13,3
abbr|||neu|||sot|||Stands for "Secret Off Topic."  An internet forum that formed as a result of oppressive moderators and hypocritical game developers.  One must be sponsored by a current member in order to gain access, hence the "secrecy."|||I cannot wait to join SOT so I can free my mind and escape the tyrannical rule of commie mods.|||68,62
