fix|||1. a dose of drugs sought by an addict  2. to neuter an animal, especially a pet  3. a bribe  4. a repair made to a computer program|||I think windows needs a fix.|||95,47
fix|||Something that is delicious, a must have.|||Gotta have my Fix.|||79,32
fix|||The act of preparing a drug for use instravenously.|||Man, can i use your bathroom to fix.|||63,51
fix|||The proper term for a single gear fixed wheel bicycle. These bikes were traditionally home made by the users; they would take a traditional 10 speed frame toss out the hanging derailleur and remove the 5 speed fly wheel and replace it with a single speed "fixed" hub. These bikes were most popular among NYC bike messengers in the 70's, 80s, and early 90's because of their low maintenance and lighter weight; many users would have only a front brake or forgo brakes totally because you can control the bikes momentum solely suing your feet. These bikes were not for the lazy or lighthearted because they require a much more skilful and alert riding style as well as perpetual motion because the is no "free" spin mode.The Fix could be brought out right in those days at some bike stores by asking for a racing bike. Racing bikes were usually made by Bianchi or Lotus and sported rear facing dropouts for the back wheel; these store bought Fix bikes were uncommon for the average fix rider and primarily purchased by bike messengers.The majority of serous road bike riders, then and now, use geared bikes.Today people are calling bikes like this "Fixies"; there was no such term ( fixie ) being used on the streets in 1970's thru early 90's.Fixie should be used to describe store bought bicycles many of which do not even have fixed flywheels.|||Yo, check out how Joe is riding his Fix.Joe has a Fix with no brakes.|||6,5
fix|||A date. A lover. Someone you can share free love with.|||Blackstreet : If you need a fix I can give it to you. It's up to you to be my girl.|||42,44
Whirlpooling|||when a group of guys surround a girl who is swimming and sexually assault her.|||we wuz at da city pool when we saw dis drunk ho in da deep end, and we all started whirlpooling her.|||35,7
Whirlpooling|||when a group of guys surround a girl who is swimming and sexually assault her.|||At the party the football team saw a drunk girl swimming and decided to go whirlpooling with her.|||5,26
kamaki|||Kamaki is a word for a greek person that spend most of his time in turist areas to pick up girls. They have as goal to get laid.|||Why are Greeks kamaki's?|||15,0
fik|||A slur pertaining to no actual ethnic group, but sounding like it should|||Those damn fiks comin' here to 'Murica an' stealin' jobs.|||47,34
fik|||fik or f.ik or f.i.k (for those who are extra OCD) is an acronym for sms which stands for "Fuck I know". Usually used when a surprise element precedes the usage of fik.|||Mike: "Dude, did you hear that Tammy got pregnant last night."Twohy: "FIK, it's gonna be her third kid and that chick is only 18."|||4,4
fik|||A biker who thinks he's hot but really my dinner was hotter than him. This word is only directed to boys, because girls over power the small brain of a boy.|||"Wow he's such a Fik""I know right! Good use of words"|||10,12
Bocka|||Rural Australian term for a haircut.|||Nice bocka! Did you lose a fight with a lawnmower|||26,11
Bocka|||A midget with big boobs|||Danny Devito is Bocka.|||14,20
CN Tower|||Canada's Giagantic Superweaon,CN Tower can fire lasers out of the tip of the tower, bouncing off of a satelight mirror in the sky and can hit anywhere in the world at any given time. the hudsons bay is actually consealing a gigantic solar pannel which absorbs sunlight and converts it into energy which is stored inside the sky dome (rogers center) , which can then be channeled to the CN tower to fire whenever Canada is in a crisis.|||The CN Tower is the most powerful weapon on Earth.|||58,9
CN Tower|||A very big tower in Toronto right at the water and has a glass floor for people to walk on.|||1. Welcome to Toronto, There is plenty to do here, We can go to Canada's Wonderland, the Zoo and go up the CN tower. 2.When we flew into Toronto we saw a big building, What was it, Was it the CN Tower|||43,17
CN Tower|||A sexual act that involves two males and one slampiece (female). One male lies down on his back, his phallus standing towering with pride. The other male stands up, just as tall. The female is in a handstand position above the first/lying down males' phallus, performing oral sex. The standing male holds on to the female by the ankles lifting her up and down, eating her beaver in the process.. alternating between eating poutine and eating beaver of course. Oh Canada!|||Bro #1: Bro, my maple syrup is begging to be tasted, I need a slampiece.Bro #2: Bro, let's find a slampiece to CN Tower! I bet Candy is down!Candy: OH CANADA!|||6,7
let up|||When you expect worse than what actually happens.  A pessimist's let down.  Can cause happiness and joy, or the anger and frustration brought by a let down.|||I seriously expected to do worse on my test.  God, what a let up!|||39,10
let up|||to slack off after a period of doing a reasonably acceptable job in an activity.|||athletic kid: come on! only 5 more miles!fat kid: fuck that!athletic kid: dont let up on me now!|||12,4
let up|||An event in which a situation turns out much better than you expected it to, in contrast to a letdown which is the exact opposite.|||We were letup last night when the bleacher tickets we thought we had bought for the basketball game were actually right down by the court.|||3,1
raped|||having been completely and utterly decimated|||team A: 112team B: 3 team B got raped|||1087,342
raped|||1. To be completely destroyed in a game, never having a chance or an attempt at beating the opponent(s).|||An7i HeRo: LMAO! U JUST GOT RAPED U FUCKING NOOB! MAYBE NEXT TIME! IM SO L33TRENEGADEJESUS3: awww man, that sucked. ur such a haxzor anti. i got raped up the ass...|||373,179
raped|||(1) forced into the act of sexual intercourse unwillingly; (2) (slang) conquered in a game or contest by a large margin. see also: macked, beaten, whipped, shamed.|||(1) I raped a really hot chick the other day. (2) Man, I played Ocelot in DooM the other night, and he totally raped me.|||650,463
raped|||1-(v.)A crime where the victim is forced into sexual activity against his or her will. 2-(adj)A word used to describe how badly one was beaten in a playing event such as video games or any physical sport. A word mostly used by teenagers that enjoy video games.This word is a harsher then "owned" or "pwned." see. obiterated|||1-The kidnapper raped a girl so that why he is being sent to prison. 2-Jeff: How did the Halo 2 match up go?Chris: Not good I lost.Jeff: By how much?chris: 32 to 1jeff: DUDE! You got raped!|||206,113
raped|||Achieved greatness on a test or other goal. :]]|||Person 1: Wow I totally raped that test..  Person 2: ehhh..I think I just molested it|||122,100
raped|||Pretty much the most legit rappers ever. They are Jim and Jeff from the radio/podcast show Jim and Them on Real Kid Radio. They steal the beats from popular songs and add their own lyrics. R.A.P.E.D. stands for Real ass people every day.|||Damn, R.A.P.E.D. 's new baby parody is pretty damn awesome.|||30,22
raped|||to describe different situations at a casino|||friend1: lets go to the casino tonight!friend2: i done want to be raped.friend1: come on, it will be fun.girl1: i got raped last tonight!girl2: did you lose money again at the casinogirl1: yepguy1: i raped the casino todayguy2: how much did you winguy1: 75 bucksguy2: dont go back, they will rape you|||28,22
kick in the teeth|||The worst place to be kicked. Its just pure humiliation.|||I have been guilty of kicking myself in the teeth - Alice In Chains -kick in the teeth-|||24,21
kick in the teeth|||(kickimus maximus) One of the #h3lp creators, this animal enjoys frollicking in the chatroom, and being as nice as humanly possible to any other animal he may come in contact with, when alcohol is introduced into this species diet, it has some strange effects, these include kicking, oping when provoked. a truely strange creature.|||i-pixel: hello kickkickintheteeth: i r spaz.i-pixel: :#1:*Kickintheteeth has made megamanballbag an op*kickintheteeth has demoted bmx3ry*kickintheteeth has demoted i-pixel*kickintheteeth has demoted simgfx|||1,3
Side note|||The girl amongst a group of girls in a social environment that tucks herself in a corner, and is completely silent and observant of everyone else. The side note typically is only friends with one girl in the group leaving every guy and maybe even a few of the girls wondering where the hell she came from. A side note rarely breaks the side note mold and becomes social.|||"Bro, who is that girl Nicole brought last night?"No idea, straight up side note."True. She was really side notin' it"Pure side note, that's the 3rd time she's been around and not said shit to anybody.|||7,8
preempting|||avoiding an attack, metaphorical or physical|||He tried preempting his creditor by filing for bankruptcy.The douche ran away thinking he was preempting the fight all together. Pussywimp.|||0,0
zeon|||Military power of outer space side 3 in the show mobile suit gundam. oh Btw they own!|||"Sieg Zeon!" Garma- "Char is r0x0rin it up wit da zeon, you be siegin dat?"  Gerin- "Word g funk money, now lets hit up earth wit dat bad azz invasiOn." Garma- "w00t nigga."|||163,54
zeon|||Quite possibly the most determined Anime faction of all time. Beginning their saga with Mobile Suit Gundam, Zeon forces have been defeated after coming back yet again in close to half of all Mobile Suit Gundam spin-offs. The faction itself is basically the Nazis in space, with each new series trying to make it even more clear (Until the latest Gundam series, Gundam Unicorn which abandoned subtlety altogether and just gave their giant robots Nazi helmets and weaponry). Zeon began as a movement to liberate the space colonies from the rule of the Earth Federation and create an independent nation in space. However, their rulers read a little bit too much of 'Mein Kampf' and decided to go on sprees of what many of us refer to as 'War Crimes', even going so far as to gas a colony full of civilians and then drop the thing onto the earth, resulting in a crater over 500 miles wide. Then they did that a few more times. Point is, they like making things explode and their leaders tend not to have too strong a grasp on this whole 'Morality' thing everyone keeps going on about. Despite the fact that the producers keep trying to make them evil, the fanbase of Zeon seems to be larger than that of the federation. More than likely this is because they always get the cool toys and tend to have more badass characters. Like Char, the Red Comet who manages to be one of Anime's most memorable villains.|||The Principality of Zeon are the main antagonists the Universal CenturyZeon has most the cool Mobile Suits, like the Zaku.Man, I can't believe Zeon's back again. This is the third time this week!|||27,1
zeon|||an eternity|||oh my g-d. that admissions interview took a zeon.|||0,6
zeon|||A demon from the anime/manga series Konjiki no Gash that uses lightning as well as various forms of telepathy and the ability to create creatures out of strands of hair. Partnered to Dufaux and known for his strong hatred of Gash Bell, Zeon is also known for his cloak which is like "a living amoeba."|||Zeon burned Ropes' book in Holand. "I will defeat Zeon!" Zeon hates Gash.|||17,61
zeon|||fuckin owning everything|||"d00d I so zeoned that bitch""word.""I seriously zeon your mom!"|||18,79
zeon|||to have sex with  to make love, have sex, bone, screw. etc|||i totally zeoned with your mom dude check out that chick i zeoned|||2,94
tokenize|||a java command, but it also means to smoke a bowl|||want to tokenize this joint?hell yeah, bitch!|||48,6
azurite|||It's a blue rock mineral thing that everyone loves. It's super pretty and really amazing and sometimes, if you meet someone with this name, you'll be granted three wishes and the queen of potato land will defeat the evil tyrant of the world of Malachite.|||Dude, see that azurite stone?|||1,0
fif|||Fif: means to plead the fifth amendment; to not tell something to someone else because of whatever circumstances. In the superlative, fif can be written as "fizzif"|||Example 1: Rick: "Tell me what happened last night with that hot chick!'James: "fif" Example 2: "I plead the fif!" Example 3: "I can tell you that I plead the fizzif"|||392,183
fif|||In French (Eastern Canada), a " fif " is someone who's homosexual or acting like it. Le féminin de "fif" est "five"|||Sti qu'té fif !!! Té five mon homme !!!|||153,136
fif|||low-grade marijuana, shwag, middies, etc. "fifth" or "fifty" also acceptable.|||"I don't have much money so let's split a bag of fif and roll the L. Be on the float before long"|||49,35
fif|||short for 50 cent|||-Have you seen 50's new video-Yeah, fif is crazy|||42,33
fif|||The Fifth Amendment.|||Uh, I plead the FiF.|||86,83
fif|||F.IF = Fart Induced Fit. The mad flailing of arms and nose pinching that happens as soon as a fart is smelt by the person unfortunate enough to be in the room when somebody else farts.|||Hey man I did the best fart the other day but my girlfriend had a total F.I.F.or, on seeing someone's reaction to your fart you can say"Don't F.I.F out on me now!"|||5,3
fif|||Fuck it it's Friday|||Your friend offers you one more glass of wine on a Friday evening. You know you shouldn't but FIF (Fuck it, it's Friday).|||6,5
Lapping|||Oral sex on a woman|||He gave me an amazing lapping last night.|||36,10
Lapping|||The act of punching a hole in the bottom of a beer can with simply one's thumb in order to obtain a perfect opening to shotgun said beer.An expert lapping would entail using ones lower canine tooth to pierce the top of the just shotgunned beer and tear off the cap of the beer.|||"I want to shotgun! who has a key?""We dont need keys, Dan's lapping the beers for us!""Hey, guys! I just lapped my first beer!""Wow, I'm drunk. I just got dont lapping about 6 beers in a row.""How did you do that!?""I just lapped it""He can lapp beers!?""yeah he's a lapper!"|||17,10
Lapping|||Describes the state of mind when high or stoned;the feeling you get when you are high, where it feels like you are repeating things. Originating in Eastern Missouri and is still a rare word to hear.|||11:14:50)I was lapping last night, and now I don't even know what I did last night, do you remember... 11:15:10)I was lapping last night, and now....dude did I just say this??|||6,19
Humbled|||The best possible reaction to any event, particularly an award or accolade of any kind.|||- You've just won the Nobel Peace Prize for basically not being George Bush. How do you feel?- Humbled. I feel humbled.- Oh, OK. You seem like a good guy.|||38,13
Humbled|||Verb: to be destroyed by Wray and Nephew white overproof rum.Etymology: from the verb "to humble". Thus named because of the above stated rum's humbling effect upon the systems both hepatic and neurological.|||My mate got so humbled last night he had a fight with a bus/tried to mount a hoover/fucked a nun.|||12,11
Humbled|||To interact with women in a sexual manner.|||She just needs to be humbled, then she will love you.|||3,11
APIT|||Armor Piercing Incindiary Tracer (projectile)|||Use an APIT round when you assassinate Carrot Top!|||2,2
caned|||Really off your head on alcohol or (esp.) drugs|||Man I got proper caned off that K last night|||68,36
caned|||To be caned -to be beaten at something by a large amount.To cane - to beat by a lot, win by large amount.|||Obama caned that election.|||36,17
caned|||To cause pain or, for one to be in pain|||1.  Man it canes if you put a joint out on       your tongue 2.  It caned when I fell off my chair|||61,43
caned|||mashed|||was you caned at school?Aye!(Ali g)|||41,29
caned|||Multi-context word. In Australian slang, means to express a feeling retated to force, pain, stress, etc. Can be used as an adjective, adverb, or verb.|||Man, I had five cop cars chasing me when I was caning up the freeway.  My legs caned after that run the other day. Mate, if you don't get outa my face, I'm gunna cane the crap outta you...|||17,12
caned|||British slang for stoned, i.e. the effect you get from inhaling marijuana fumes. Recommended. Other variations include mashed, blazed and 'totally out of it dude'.|||"Mate, I'm well caned."|||327,127
Hiato|||Hiato means friend, buddy, pal. When someone is close to you and you can count on them, they are your hiato.|||"I owe you a favour Hiato"|||10,7
buy-in|||1.In poker, a term used to say how much money you have brought to the table at the beginning of your session. 2.In a poker tournament, buy-in is the amount of money that you pay towards the prize pool in order to enter the tournment. 3.any more money that is spent during the session is called a rebuy.|||In a limit hold 'em game, the typical buy-in is usually 10 times the small bet.  (in a 4/8 game, the min is $40) the world series of poker buy-in is $10,000|||37,8
buy-in|||To take part in the system. Or become mainstream.|||"I didn't sell out, Son, I bought in. Keep that in mind."- Dad, SLC punk The punk band did a total sell-out buy-in.|||26,11
buy-in|||The amount of money required to buy a spot in a poker tournament.  It's also generally your starting amount of money in the tournament.|||The buy-in for the annual World Series of Poker is $10,000.|||8,3
buy-in|||A nasty scam we used to pull on new employees when they got thier first full paycheck|||Dude, it's payday!  Come on down to the bar, it's buy-in! I'll be there....What's buy-in? You're buying the first round.  See you there.|||4,2
buy-in|||A Poker term, when a player first sits down at the table and buys chips, it is called a "buy-in".|||If a tournament is a $10,000 buy-in, then you must pay $10,000 to enter the game and you get that many chips.|||2,4
buy-in|||1) In poker, it is the minimum amount you can buy in terms of poker chips.  It is the opposite of cash out  2) buying in can be similar to selling out the difference is semantics.  Buying can apply to a line of thought or an ideal or whatnot.|||1) "The buy in at the hold em table is $50." 2) "After moving to the USA, we bought in to the american lifestyle and values."|||3,5
Goodness|||One of the Fruits of the Holy Spirit. A visible attribute of a true Christian life as found in Galatians 5:22-23.The state or quality of being good. Moral excellence; virtue.|||"For the fruit of the Spirit is in all goodness and righteousness and truth". Ephesians 5:9|||73,9
Goodness|||1.To imply that something is good,nice,tight 2.Anything that causes happiness or joy 3.Anything that is good|||1.These ribs is the goodness 2.you heard Ludacris new album? yeah what you know bout that goodness?|||45,22
Goodness|||The pinching or poking of one's ticklish or tender areas; preferably the sides.|||An unpleasant old woman who pinches others roughly, while saying "goodness" in a high pitched "granny" sounding voice.|||27,17
Goodness|||Power ups,extra lives in games etc...|||"Keep going mate, there's some goodness ahead."|||14,7
Goodness|||the measure of how good something is|||trevor's kick in soccer was goodness|||8,4
Goodness|||goodness a hillin way to say good|||these imscents are goodness|||15,13
Goodness|||Being more good than good.|||That head shot was goodness, man.|||10,22
much|||When we say sentences like 'Walk much?' we shorten 'Do you walk much?' VERB + muchADJECTIVE + muchNOUN + muchADJECTIVE and NOUN + much etc.|||Confused, much? Off message much? etc.|||464,119
much|||an unconditional an infinite amount of love.A word only reffering to the unconditional amount of love a person can feel.|||Denny, I love you muches.|||84,12
much|||Used on the end of adjectives to make retarded sentences.If you want to sound like you're a conformist then go ahead. OR you could sound like you're from a modern age with advanced people (yes even the prostitutes) then, you probably should just leave it alone.|||gangster much.|||130,66
much|||Questions can be abbreviated to a single noun usually abstract followed by the word "much"|||Vince buys a new car and rocks up to his friends place and says "Do you like my new wheels? "Jealous much?" Vince: Dude, I just saw my ex girlfriend with another guy..Dan: Ohhhh man! Awkward much?  Vince: Cigarette much?Dan: Yeah man, im really keen for one.  Vince: What are you up to tonight? Work much?Dan: Yeah man... Its pretty lame!|||67,16
much|||Used at the end of a sentence, as if to confirm something that you already know. Often used in a playfully disrespectful way. Can also be used in a similar way to adding 'not' to the end of a sentence.|||Example1:A: (says insult)B: (overeacts)A: Wow, over reaction much (?)------Example2:A: What's 1+1?B: Haha, Genius much (?)|||21,8
much|||1. Just a word used after using another word to make it heaps cooler2. Used at the end of a sentence to piss people off.3. The best word in the English dictionary|||1. Jealous much?2. Wana come and get drunk with me much?3. gay much?|||16,18
much|||Used by phaggots and corny ass mofos. It's used usually on the internet by people who want to sound "cool".|||Me : You suck!Bob : Jealous much?Me: STFU, bitch!|||9,21
Golded|||Derived from "winning a gold medal," refers to owning and dominating (or being owned or dominated).|||Tthat guy golded the luge!Guy 1: She's a 10.Guy 2: I golded that last night!|||1,0
wracked|||An adaptation of wrecked used by people with norther accents|||man I'm totally wracked, I'm going home|||10,1
Ilari|||A coffee loving, adventurous young man. They are usually very attractive. Ilari's have good taste in music. They love to travel, and are up for any adventure. Ilari's also have an unusually keen sense of humor, and can make anyone feel better anytime.|||"I can't believe Ilari can do that without being afraid."|||11,2
Ilari|||An Ilari is an angel in disguise, always helpful, kind, polite and loving. Whenever you message an Ilari, you'll never find him in bad mood. Ilaris love music, play guitars awesomely, they are very handsome, with smiling eyes. Ilaris are angels on Harleys.|||That guy is an Ilari, he's an angel.|||3,0
olympus|||The best brand of camera ever to be made. Thats right, screw nikon, canon and all the others. Olympus FTW!|||The E-30, E-510, and E-3 were some of the best, in my opinion. Olympus rulz!|||19,15
prostrate|||.1) Stretched out or lying flat with one's face to the ground; or2) Exhausted, enervated, lacking in will or energy.Not to be confused with "prostate" (one 'r'), the interior male sexual gland responsible for about two-thirds of the volume of male ejaculate (semen).|||."All hail the power of Jesus' name, let angels prostrate fall...." (18th-Century Protestant hymn)..|||19,9
prostrate|||Lying flat on the back.|||The prostrate man was trampled by the herd of wild boar.|||24,17
Spia|||"Spia"Found as a nickname of a MS-13 Gang Member arrested in Nashville, one of the 13 busted on January 11, 2006. These wonderful MS-13 Nicknames include:“Diablin”, “Chito”, “Lil Homie”, “Psycho”, “Joker, a/k/a “Choey”, “Silent”, “Spanky”, “Cuervo”, “Smokey”, “Spia”, “Shorty”, “Rata” and “Liche”. Spia isn't defined yet, so I guess, given the company he keeps, this term 'spia' is related to 'spittle' or maybe 'soap' (what his father should have used instead of his mother...)|||"Yo, Lil' Homie, don't pick up the spia when you're in the prison shower, or you might feel like you did when spanky got too much cuervo! Ha Ha, spia from the shorty!"|||6,4
Golem|||A Golem is a sort of creature whose name became popular in several RPGs such as Dungeons & Dragons, Pokémon, and Chrono Trigger.Traditionally, Golems are rocklike creatures whose structure is covered with a near-impenitrable stone.In the case of D&D, there are several variations of Golem that use elements other than Stone, such as Iron and Flesh (which is a nod to Frankenstein). There are mixed views as to exactly what a Golem looks like, but the general view is that a Golem is large, perhaps larger than a human, and is covered in a rocky mass. It is not all that pretty, and sometimes features a rather ugly mouth. Golems seem to be submissive creatures, as they never really act on their own, and are controlled by whoever Summons/Finds them. Thus, they are not necessarily good or evil in spite of their evil-ish appearance.|||"GOLEM used Rock Slide!" -Pokémon"Um, so... A mad scientist is making a... Golem. No! A Flesh Golem, yeah. That's good." -Someone who plays D&D"It's the end for you! Go, GolemTwins!" -Dalton, Chrono Trigger|||39,11
Golem|||noun:  A use map settings game in Starcraft which requires quick reactions and clever strategy.  Similar to chess.|||I played golems for three days in a row.|||8,3
Golem|||a person that doesnt know whats going onsomone that is always very confusedsomone who is lost|||"hey daniel whats the girls name you hooked up with yesterday?""i dont know bro, i forgot""daniel your such a golem"|||4,8
Golem|||one who stays home all day and doesn't go to work/school.|||a certain robed person with the initials a.f.c."i'm taking a golem day today."|||2,15
Golem|||from jewish mythology. see elsewhere. this might be the source of the legal term for "PERSON" in STTE and FEDERAL law.|||a Golem or legal PERSONs do not consist of flesh and bone as Man does; PERSONs are corporations, trusts, partnerships, etc. (sorry i, cannot, comply, with, your, requirements, in, defining, this, word.)|||13,28
progger|||A progger is a programmer who usually has some experience under their belt. It's unusual for a web designer to be labeled a programmer, but anyone who scripts can be labeled as a progger. Even if one simply edits their MySpace CSS* code by hand, they can be labeled a progger (but more commonly, script kiddies). This term is sometimes typed as "progg'er" or "prog'ger." * CSS stands for Cascading Style Sheets and is used to determine the layout (visuals) of a website, such as the font type, background images, and presentation of the site (such as where a paragraph is displayed on the page).|||I just made all the font italics! I am quite the 1337 progger, yes?|||22,13
progger|||A progger is a person who loves progressive rock, a music style which is pretentious as fuck in which solos go on for like two weeks until it makes you want to get hit by a bus so you can stop listening to the guitarist's solo which in reality is not a solo but his enormous ego speaking through the guitar.|||Guy 1: Dude, let's go listen to some Emerson, Lake and Palmer!Guy 2: What are you, a progger? Fuck you man! I'd rather eat a sandwich with nails and shit in it!|||9,4
progger|||A progger is a stupid little bitch who has to cheat at video games to boost their own morale. Proggers can be identified by unmistakeable strength and invulnerability. A progger uses a computer "prog" short for program to enhance their gaming abilities.  They are fucking homos who have no life. They live in their parents basement and are 30 years old. gay assholes.|||-What the flying fuck!? This little bitch just 0wned me, i was at full fucking life!-Fuck! he 0wned me too, that little bitch is a fucking progger!!|||19,37
Ouroboros|||A symbol that depicts a snake or dragon eating its own tail, usually associated with some religious groups or old age practices such as alchemy. It was said the symbol was dicovered on the Silk Road and was named by Greek travelers.|||Ouroboros would make an awesome tattoo.|||61,20
Ouroboros|||A circular symbol of a snake or dragon devouring its tail, standing for infinity or wholeness.|||He had the mark of the Ouroboros on his hand.|||31,8
Ouroboros|||An ancient symbol frequently used in alchemical illustrations to symbolize the circular nature of the alchemist's opus. Often represents self-reflexitivity or cyclicality, especially in the sense of something constantly recreating itself thus illustrating the Nietzschean concept of eternal recurrence.|||Hey look at that ouroboros that Carl Jung illustrated.|||31,9
Ouroboros|||A symbol of a dragon eating it's own tail and meaning that it is a self sustaing everlasting creature. The Ouroboros symbol first originated in the egyptian book of the dead. It is also used by greeks and alchemist.|||If something recycles it relates to the Ouroboros|||12,7
Ouroboros|||The act of self fellatio. Named after the serpent that eats its own tail, the Ouroboros is generally regarded as an act of extreme self-loathing.|||"This said, his guilty hand pluck'd his piece, and as the grim Ouroboros he did feast."-- Shakespeare, the Rape of Lucrece.|||23,28
Ouroboros|||see ouroboros|||See also: oroboros|||11,25
Tillamook|||a green furry vicious and dangerous animal that will kill you without even thinking about it.|||"hey bob watsup?""shut up larry!! im being hunted by a tillamook!!""oh shit! can i help?"no get lost, it will smell youre axe deodorant!""ok man im out" *gets mauled by tillamook*|||31,14
Tillamook|||A really small city in oregon. It stinks most of the time, but if you lived here you wouldn't notice it. We make cheese that's tasty, and ice cream which is also tasty. The downside of living here is that there is NOTHING to do...ever!!!|||Tillamook stinks but it's worth it for our dairy. Tillamook is really, really, really boring.|||28,30
Tillamook|||Some of the greatestcheese ever made on the planet earth. A copyrighted name.|||I just ate some delicious tillamook Mmmmm Mmmm Mmmm|||16,28
Abhimanyu|||A classy, handsome alpha male, who is known for his chivalrous attitude and high ideals. He has a great taste in music and could be your personal vocalist for a life time. He is imaginative, romantic and one could fall head over heels for him. He is protective, fantastic and lovable. And not to forget he makes you week in your knees and once you are there he knows his next move, still a keeper.|||Oh common ! you cant let him go, people like him are so rare, he is so abhimanyu.|||59,13
prales|||Alternate pronunciation of 'problem'.|||Woman: I can't make it to work today.Boss: No prales!|||2,0
silber|||v., to have sex using an amputated or otherwise incomplete appendage.|||"Hey John, sorry you lost your arm below the elbow.""No problem Bob, I can still silber the ladies."|||7,12
mopot|||MopotExcellent, above average, superior|||Dam that girl is mopot.This soup is terrible, its far from mopot.|||0,0
macho|||male who cannot "lose face" in front of his mates or women. most macho men have the emotional range of a teaspoon and have  enough empathy to fill the ink tube in a pen. macho men find any contact with other males to be of "homosexual" nature, with the exception of the "manly handshake".   the very thing kurt cobain hated.|||example of a conversation between a macho and non-macho person, exemplifying the amountof empathy the typical macho person has: Non-macho person: "ohh, my leg hurts so much, i think it might be fractured or broken." Macho person: "oh get up you fucking cat, don't be a bitch."|||532,195
macho|||masculine, virile (from spanish)|||He tries to look macho, but ends up making himself look like an idiot in front of everyone.|||210,95
macho|||A male person that acts like he is the king of the world.Generally shows a degrading attitude towards women and sensitive men. A typical stereotype of the sports-loving sportscar-driving ultramale that doesn't want to hear anything from anyone about their way of life. For reasons unknown, girls in the age of 14-22 favorize machos while other guys get left behind as so called "best friends" to these girls, aka "soul dustbin".|||Jack is a real macho.In his opinion, girls have to do the houseworkall alone, cook him food and wash his clothes. "...and then Rob said he'd dump me for that bitch Amy! booohooo, what does she have what i don't have? *cry*"- This was the 84th time that the 18 year old single Markus heard this sentence, asking himself the very same question; What do machos have that makes these assholes attractive to women?|||182,84
macho|||Literally, Spanish for 'male'.  In English, used of a man to describe stereotypically male characteristics such as virility, strength and toughness, particularly with regard to sexual attractiveness.|||Russell Crowe is kind of irritating but he is really macho, so women like him.|||130,71
macho|||M-malesA-actingC-childishH-horrible andO-obnoxious. its in the dictionary, fools!|||I'm a machooooo man.|||162,104
macho|||Best nacho on the platter. You know, the one with like, all the toppings.|||Hey man, don't take the macho. I want it. It's not 'chos.|||43,19
macho|||A male person that acts like he is the king of the world.Generally shows a degrading attitude towards women and sensitive men. A typical stereotype of the sports-loving sportscar-driving ultramale that doesn't want to hear anything from anyone about their way of life. For reasons unknown, girls in the age of 14-22 favorize machos while other guys get left behind as so called "best friends" to these girls, aka "soul dustbin".|||Jack is a real macho.In his opinion, girls have to do the houseworkall alone, cook him food and wash his clothes. "...and then Rob said he'd dump me for that bitch Amy! booohooo, what does she have what i don't have? *cry*"- This was the 84th time that the 18 year old single Markus heard this sentence, asking himself the very same question; What do machos have that makes these assholes attractive to women?|||39,22
Captiva|||Located in Florida, on Sanibel Island, Captiva is one beautiful place to vacation or live. There are so many things to do and see. So much wildlife, even including the "J.N. Ding Darling Refuge." It is a must-see before you die!|||Person A: Hey, where are you headed for spring break?Person B: I'm going to Captiva Island. It's so pretty!Person: Cool! I'll check it out!!|||10,3
Timeous|||Punctual|||Timeous meetings cause elation ignoring imperfection celebrating places in contemplation of affection. The only thing of importance are unclimbed mountains, disturbing knowledge by defining washing fountains.|||0,2
Duck-Billed Platypus|||When one gets a girl off with their chin, giving a girl an orgasm with the use of your chin.See also, Hairy Platypus|||After the date, I took the girl back to my place and gave her a duck-billed platypus, and she liked it.|||4,1
lassi|||Delicious drink from India, similar to a milkshake but made with yogurt. Usually served salted or sweet with mango flavor and/or rose water. Personally I enjoy lassi with mango AND rose water flavors. Lassi is great to drink on a hot day and/or when you're eating really spicy foods like lamb vindaloo.|||Mmm-mmmmm! This rose water lassi is the shit!|||16,9
zigged|||the after effect of zigging - to be grabbed in a pincer like grip and flung using the thumb and fore finger.|||you just got zigged by jack.|||1,3
cut the crap|||What one says to another to shut them up from lying, double talk, dancing around an issue, bullsh*tting them, etc. It lets one know you're not going along with or buying what they're saying and/or that you want them to tell the truth, get to the point, shoot straight in the conversation or confrontation.|||"Where's my money, Marv?""Yo, hey, I've been meaning to call you, something came up, and I, uh...""Cut the crap, douchebag, where's my money?!?""Whatever, Crystal, cut the crap, you spent the child support on a f*ckin' dress for the club! The judge will love to hear that!"|||76,18
cut the crap|||1. A person that doesn't stop for chit-chat. A guy who meets a girl and goes out with her the next day cuts the crap. 2. To tell someone to stop talking.|||1. Guy 1- I met a girl last night, I took her all the way to 4th base!Guy 2- Wow, you really cut the crap. 2.Guy- So, how long have you been in the mobile phone industry?Girl- cut the crap and pull your pants down.|||33,24
cut the crap|||1) That you want to destroy something thatsucks. 2) Inevitably the best sentence that exists in this world. You can use it to express hate. 3)A sentence so master that only masters use it. 4)Song of "Jackyl", this song is well know because of it's chainsaw solo.|||1. *Those kids singing... i'm going to cut that crap. 2. *My Girlfriend broke with me, i'm going to cut the crap.   *The movie sucks, someone has to cut it (because its crap). 3. I got a chainsaw, i'm going to cut the crap. 4. Cut it all   so i can feel it   cut it up   so i can hear it   CUT THE CRAP YEAAAAH|||12,26
rose petal|||1. A part of a rose. 2. The term for a dainty little twat.|||My lover has the prettiest rose petal.|||257,107
